Date,ADA-USD,AVAX-USD,BCH-USD,BNB-USD,BTC-USD,DOGE-USD,ETH-USD,HBAR-USD,HYPE-USD,LEO-USD,LINK-USD,LTC-USD,SHIB-USD,SOL-USD,SUI-USD,TRX-USD,USDC-USD,USDT-USD,XLM-USD,XRP-USD
2023-07-21,0.313291996717453,13.983912467956543,246.22056579589844,243.7889862060547,29908.744140625,0.073294997215271,1892.080078125,0.05559999868273735,0.0007350000087171793,4.12040376663208,8.142471313476562,94.05186462402344,7.999999979801942e-06,25.544267654418945,0.005322999786585569,0.08056200295686722,1.0001399517059326,1.000216007232666,0.15708500146865845,0.7725020051002502
2023-07-22,0.3097720146179199,13.504372596740723,239.2456817626953,241.03074645996094,29771.802734375,0.07043299823999405,1864.912353515625,0.053598999977111816,0.00088900001719594,4.0314412117004395,7.869027137756348,92.051513671875,7.999999979801942e-06,24.535053253173828,0.005253000184893608,0.08381599932909012,0.9998080134391785,0.9998610019683838,0.1557839959859848,0.73328697681427
2023-07-23,0.31716299057006836,13.560688972473145,249.65774536132812,242.45596313476562,30084.5390625,0.0718189999461174,1889.191650390625,0.05344400182366371,0.0010089999996125698,4.002508163452148,7.895740032196045,93.25886535644531,7.999999979801942e-06,24.766815185546875,0.005286000203341246,0.08336299657821655,0.9998769760131836,0.9998970031738281,0.1560799926519394,0.7386829853057861
2023-07-24,0.305308997631073,13.103471755981445,238.61561584472656,238.9462127685547,29176.916015625,0.07426799833774567,1850.0020751953125,0.05196800082921982,0.0008479999960400164,3.9741780757904053,7.590983867645264,89.1534652709961,7.999999979801942e-06,23.38149070739746,0.00520800007507205,0.08148200064897537,1.0000360012054443,1.0000109672546387,0.14577700197696686,0.7027649879455566
2023-07-25,0.30401700735092163,13.345781326293945,237.52088928222656,237.80856323242188,29227.390625,0.0818450003862381,1857.741943359375,0.05230100080370903,0.0009350000182166696,3.9314279556274414,7.4025959968566895,89.53140258789062,7.999999979801942e-06,23.279321670532227,0.005183999892324209,0.08188900351524353,0.999970018863678,0.9998289942741394,0.14517800509929657,0.7095999717712402
2023-07-26,0.30664101243019104,13.264717102050781,241.8631134033203,238.9623565673828,29354.97265625,0.07795800268650055,1872.159912109375,0.052404001355171204,0.0008140000281855464,4.016808986663818,7.753373146057129,90.62142181396484,7.999999979801942e-06,25.177053451538086,0.004993999842554331,0.08234599977731705,1.0001349449157715,1.0001009702682495,0.15582500398159027,0.7157989740371704
2023-07-27,0.30752500891685486,13.14130973815918,244.65963745117188,240.49879455566406,29210.689453125,0.07756199687719345,1860.357177734375,0.051844000816345215,0.0008040000102482736,3.999100923538208,7.988918781280518,90.49376678466797,7.999999979801942e-06,25.099336624145508,0.005026000086218119,0.08255299925804138,0.9998059868812561,0.9995899796485901,0.15905700623989105,0.7136459946632385
2023-07-28,0.3102009892463684,13.238449096679688,241.77761840820312,241.97703552246094,29319.24609375,0.07732100039720535,1874.744873046875,0.052636999636888504,0.0008449999731965363,3.994359016418457,7.801767826080322,91.53057098388672,7.999999979801942e-06,24.84685707092285,0.005059999879449606,0.08521199971437454,1.0001660585403442,1.0001059770584106,0.1599150002002716,0.7125679850578308
2023-07-29,0.3127650022506714,13.246442794799805,242.0587921142578,242.5763702392578,29356.91796875,0.08018799871206284,1881.06884765625,0.05383399873971939,0.0008909999742172658,3.9799089431762695,7.852121829986572,94.59809112548828,9.000000318337698e-06,25.168973922729492,0.005071000196039677,0.0832820013165474,1.0000580549240112,1.0000540018081665,0.15858900547027588,0.7127389907836914
2023-07-30,0.31563299894332886,13.128493309020996,252.8351287841797,242.52598571777344,29275.30859375,0.07806099951267242,1861.643798828125,0.052896998822689056,0.0007670000195503235,3.9760220050811768,7.5561699867248535,94.09105682373047,7.999999979801942e-06,24.261018753051758,0.0050650001503527164,0.08002600073814392,1.000022053718567,0.9998930096626282,0.1566849946975708,0.7051360011100769
2023-07-31,0.30748799443244934,12.825377464294434,248.18545532226562,241.1206512451172,29230.111328125,0.07781799882650375,1856.162353515625,0.052285999059677124,0.000805000017862767,3.9519500732421875,7.544678211212158,92.24313354492188,7.999999979801942e-06,23.720956802368164,0.005038000177592039,0.0779770016670227,1.0000100135803223,0.9999110102653503,0.1503639966249466,0.6985210180282593
2023-08-01,0.3099510073661804,12.875663757324219,244.7663116455078,247.50502014160156,29675.732421875,0.07804200053215027,1871.7921142578125,0.05181699991226196,0.0007769999792799354,3.966434955596924,7.628017902374268,93.82040405273438,7.999999979801942e-06,23.99875259399414,0.004015999846160412,0.07859399914741516,1.0000720024108887,0.9995219707489014,0.1533450037240982,0.7072110176086426
2023-08-02,0.2993890047073364,12.53736400604248,228.94781494140625,240.49464416503906,29151.958984375,0.07421299815177917,1839.0897216796875,0.05260299891233444,0.0008640000014565885,3.965121030807495,7.349018096923828,87.48905944824219,7.999999979801942e-06,23.145721435546875,0.003897000104188919,0.0764549970626831,0.9998909831047058,0.9993259906768799,0.14403000473976135,0.6851950287818909
